id,text,label,sentiment
16105, Your Steve Chai sounds awesome. *wishes she had one now* But I`m stuck with: Idon`tknowwhatdamnbrandcoffeethisis,2,positive
5156,"Hello! Your app is amazing! My GF and me installed this app 2 days ago and started to planning task to each other. But i really need a list functional, like add a shopping list or some book list to add in this app. Are you going to add this? Sry for my English, btw:) UPDATE: And i really need a functional to add a checklist in tasks with possibility to mark it's completed. Thank you and your team again for this great app!",2,positive
19797,_lights aw what`s wrong?,0,negative
4212,"Unrecoverably crashed, reinstalled. Then the data partially gone. Pretty disappointed. No response from the devs. In hindsight this is an app that haven't released for more than a year, so could have been expected. Data is not critical of course (bunch of date markers), but it feels like all those habits disappeared with the data :/",0,negative
8568,"Thanks Stephen!! Great app. I'm naturally scattered and fast paced, and this app helps ensure nothing falls through the cracks.",2,positive
17290,My trip to Igbaras will be postponed to next week,1,neutral
3583,good idea and work i would like to give it 5 stars if you solve my problem im using asus zenfone 3 max and app not able to detect my usage of other apps and plant never withers even if i close the app i give every permission it demands but it still continues im pro version user by the way,1,neutral
760,Tried on all the shoes in new look,1,neutral
19502,"This really hurts. And this really sucks. I don`t know what I can do to fix all this, seriously.",0,negative
26867,So grateful for my amazing family. How blessed am I. Happy Mothers day everyone,2,positive
6340,"This app is as good as Trello and almost works the same with some minor differences. I love it. It would be great if it combined the features of Trello Boards as well as Evernote. Still givin deserves 5 stars on its own merits. It can get overwhelming the more items that are put into it, but that's my own problem of having so much to do more than the app. This is the best automated To Do list I have found. I use it in combination with my handwritten lists.",2,positive
3082,So full from a great lunch and now stuck in traffic,1,neutral
17064, Someone hardcoded 650mb into my brain back in the 90s,1,neutral
16679," That`s a great point... but I`m not **** in ANY! woods, Sara... you should know better.  Haha",2,positive
3231,just watched slumdog millionaire  its soo goood i love it :] but its sad!,1,neutral
2696,"Finally, a beautiful, sunny day in Atlanta. Too bad I`m stuck inside working...",1,neutral
11735,  I hope you get well soon! <3,2,positive
1785,finished the noodles. done the dishwasher. really really warm. i don`t like it,0,negative
4382, no it doesn`t...sheesh,1,neutral
21702,has a headache already?  boo,0,negative
5829,"Came over from wunderlist. Its good that you guys have synced my lists here. However, i have many shared to-do lists with comments. I don't see any comment feature in MSFT To Do. When can this feature be expected? Will increase rating, once this feature is introduced.",0,negative
9476, our love goes out to you Kanoa  sorry for your loss dear,2,positive
4893,"Tired from work. I hate closing, eek. But all smiles today. Aloha Kitchen, yum.",1,neutral
22117,another fun night!!  chilled wit my homie @ green turtle n the park....good times...good times.,2,positive
12646,"I am so grateful I am your daughter!  Happy Mother`s Day, Okasan.  Thank you for everything... always!",2,positive
15321,Bought new racquet for $145... wish this racquet will do the  half and God the rest .well despite recession things are fkin costly,0,negative
4882,Beautiful app,2,positive
1999, awwww yur a awesome mother keep up the good work,2,positive
22211, Jars was gonna be my answer,1,neutral
15234,Happy Mothers day to all the Mom`s on there!!,2,positive
17254,Its so sad,0,negative
7407,"The sun just came out!!! Pray for me guys!!!  Writing skills test   No pass, no class, no graduate -.-",1,neutral
21692,http://twitpic.com/4j9eo this is  how it looks at nights,1,neutral
18101,Just work up,1,neutral
2648," Sorry you are having a bad week. I feel like if I could get good sleep, I would be so much better too. Fog",0,negative
2586,I don`t wanna go back to work   sleepy time.,0,negative
25287,wish i can be with her every day,1,neutral
1900,"If this rain doesnt go away, I`m staying in bed all week til Mommy gets here",1,neutral
19544,  Gods sake it isn`t even your birthday yet  i need a cool job like that.,1,neutral
11009,"Depressing day today, have to pack as leaving ridiculously early tomoro.",0,negative
1750,"It's impossible to use this app. At first, when I choosed pink theme during onboarding, the app ignored my choice. Then I filled it with all my tasks for two days, but when I closed it and opened again, the app asked me to sign up with Google. All my tasks were gone when I did it! I`m deeply disappointed...",0,negative
11672,bahaha loving   twitter to me last night. DRUNK.  lol,2,positive
4218,good morning! off to the gym I go,2,positive
9795,When it rains it pours. Life sucks,0,negative
3216,http://twitpic.com/4wgoq - The Beach was phenomenal 2day,2,positive
2144,Huge like from the bottom of my heart.,1,neutral
12779," im kinda tired enough to sleep, but 'Migrate' has got me up singing along, haha",0,negative
26999,missing someonee...,0,negative
9371, You are very much welcome,2,positive
20140," I need to check your TOS, Loic. Are you allowed to sleep? I don`t remember any mention of sleep there...",1,neutral
7378,"barely awake, eating breakfast.. marathon morning!   Good luck to all the racers, and happy Mother`s Day!",2,positive
826,I appreciate being able to schedule blocks of time to tackle tasks (I also love the grocery list app),2,positive
1754, I can`t  has blocked me.  I can`t even request,0,negative
148,Candle wax is very enjoyable.,2,positive
25362,fml. i stepped on a needle.. ouch.. waaaaa  **** drycleaners,0,negative
3832,"Okay I think it's kinda working now but the only one suggestion. I'm not sure if it's like this on every phone or just mine, but I remember the old version used to automatically bring you back to the growing tree as soon as you attempt to open an app, but now it only send notification preview to the notification bar instead. If the developer did change it, I wish they would bring the old style back. I need a bit of forcing lol",2,positive
4384,please add a feature that make me add a friend to the habit such as habit competition app😥 i can't live without this feature,0,negative
15545,"Omg, I`m a murdere! I accidently just killed a spider",1,neutral
5829,Obama is the ish!!!!  he is funny!,2,positive
3770,: first impression is that it`s considerably  slower to boot than 2008  #beta1,0,negative
862,   But  is right: This is like the Cape Breton coal mines but ++. No lessons learned.,1,neutral
8327,"No need for floating button on widget i think, add button on widget needs to be smaller. Also, possible to make the widget until 2x2?",1,neutral
2015,Have $#@&!!! Malware on my work PC!  I miss having an IT dept,0,negative
5192,I like taking my dogs with me in the car when I run errands. They are always excited to go anywhere. like this morning to Krogers.,2,positive
3928,希望可以开放一个正向计时的功能就好了,2,positive
1266,"no longer syncs with alexa. useless for my needs edit: thanks for the response. I'll raise it by two stars in the benefit of doubt. hope Amazon solves your issue fast, as alexa is integral to your lists.",1,neutral
2435,Best to do list app better than anything,2,positive
865,  250E!!! CRAZZYYYY ! But just this summer !!!  cuz Ci are very close to RD! :s,1,neutral
6728,I do not understand how I will add events. I tried adding events but it only shows up in my calendar not at the sectograph. It seems to be useful but I need to know how to make it work.,1,neutral
23396," -i`d love to be able to bike/bus/walk to work, but it isn`t safe in my area",1,neutral
10124,uxch shush,2,positive
4477,_Manford Awww thats such a lovely thing for u to say to me  are u doing any in manchester? x,2,positive
